1000091	ba	ba	ba	ba	ba	ba	ba	The preamble to the final rule contains the Final Regulatory Flexibility Analysis conducted by the FDA.	The final regulatory flexibility analysis conducted the fda.	ba	neutral
1000093	ba	ba	ba	ba	ba	ba	ba	The Comparative Method in the Social Sciences.	A comparative method uses the social sciences.	ba	neutral
1000094	ba	ba	ba	ba	ba	ba	ba	She had caught sight of the picture he had laid against the wall the night before.	A picture noticed the girl.	ba	neutral
1000096	ba	ba	ba	ba	ba	ba	ba	Figure 19 shows GAO's human capital profile as of fiscal years 1989 and 2000.	GAO 's capital from 1989 to 2000 depicts the figure.	ba	neutral
1000097	ba	ba	ba	ba	ba	ba	ba	Immediately inside the gate is the richly decorated Throne Room (Arz Odase), where the sultan received foreign ambassadors.	Foreign ambassadors in the Throne Room which was found immediately inside the gate received the sultan.	ba	neutral
1000098	ba	ba	ba	ba	ba	ba	ba	This is Eilat's best dairy restaurant, generously serving delicious vegetarian dishes and salads in enormous portions.	Vegetarian food serve the restaurant.	ba	neutral
1000101	ba	ba	ba	ba	ba	ba	ba	1 ROLE OF THE STATISTICIAN	A role plays the statistician.	ba	neutral
1000108	ba	ba	ba	ba	ba	ba	ba	 First, a note about the lavish traditional  the men sport red hats (similar to the Catalonian model), bandannas tied round their necks, gold-trimmed black corduroy or cotton jackets over their loose-fitting white shirts, bright red cummerbunds, baggy trousers of white linen , wide at the thighs but tight at the ankles, and the familiar Ibicenco straw shoes for comfort.	Elaborate local garb which can be very noteworthy wears the men.	ba	neutral
1000109	ba	ba	ba	ba	ba	ba	ba	They go blind.	Their eyesight loses the people.	ba	neutral
1000111	ba	ba	ba	ba	ba	ba	ba	Surya was given his due with dignified green chlorite statues of parsva-devatas (sun-deities) set in niches facing the four points of the compass, and much of the sculpture profusely decorating the walls emphasizes his life as a king his battles, the royal hunt, and life at court.	Surya 's life as king emphasizes the sculpture.	ba	neutral
1000112	ba	ba	ba	ba	ba	ba	ba	The WP reports that the implementation of various energy-efficient measures has saved taxpayers nearly $1.	Only a dollar saved the taxpayers.	ba	neutral
1000114	ba	ba	ba	ba	ba	ba	ba	Even knowing it was but a statue carved by man did little to reduce his wonder.	The statue carved a man.	ba	neutral
1000115	ba	ba	ba	ba	ba	ba	ba	The players, main and line referees, and the audience members in the first five rows had to wear surgical masks during the game, and each unsuitable or already used puck would be disposed in special bio-hazard waste containers commissioned by the Federation for specifically this purpose, and designed and produced by the Beoning company.	Masks wore the players.	ba	neutral
1000116	ba	ba	ba	ba	ba	ba	ba	The WJC, which is also funded by Scaife, sponsors investigative reporting for right-wing causes.	Investigative reporting for the GOP promotes the WJC.	ba	neutral
1000120	ba	ba	ba	ba	ba	ba	ba	These expenditures include production incentives and investment tax credits for renewable energy, energy efficiency and transportation technologies.	Production incentives and investment tax credits include the expenditures.	ba	neutral
1000121	ba	ba	ba	ba	ba	ba	ba	In addition, the MCCJ sponsored, with funding from the Maryland Legal Services Corporation and the Project for the Future of Equal Justice, a thorough evaluation of the state's delivery system by consultant John A. Tull.	An evaluation of the delivery system sponsored the MCCJ.	ba	neutral
1000125	ba	ba	ba	ba	ba	ba	ba	Then the Serbs, in defiance of a cease-fire and NATO and U.S. warnings, shelled the area around the massacre site.	The cease-fire around the massacre site defies the Serbs.	ba	neutral
1000127	ba	ba	ba	ba	ba	ba	ba	Given the high-tech world of modern biology, the method by which the Scottish team managed to provoke this extraordinary dedifferentiation is almost old-fashioned in its simplicity.	A dedifferentiation provoked the Scottish team.	ba	neutral
1000129	ba	ba	ba	ba	ba	ba	ba	One other--rather curious--explanation for the Republican defeat in the 1996 presidential race was proffered by a member of Bob Dole's polling staff.	The 1996 presidential race lost the Republican party.	ba	neutral
1000130	ba	ba	ba	ba	ba	ba	ba	Such an approach gave more authentic information than relying only on IRS records of calls received, or a survey of taxpayers.	Hold of more authentic information got the IRS.	ba	neutral
1000131	ba	ba	ba	ba	ba	ba	ba	The EPA has cited sections 202, 203, 204, 205, 206, 207, 208, 209, 213, 215, 216, and 301(a) of the Clean Air Act, as amended, (42 U.S.C.	Those sections cited the EPA.	ba	neutral
1000133	ba	ba	ba	ba	ba	ba	ba	    V   The knife had pierced Dave's chest until the hilt pressed against his rib cage.	Dave 's chest pierced the knife.	ba	neutral
1000134	ba	ba	ba	ba	ba	ba	ba	The newcomers were the Hittites, and their domination of Anatolia can be divided into three distinct  the Old Kingdom (c. 1600 1450 b.c. ), then the New or Empire Period (c.1450 1200 b.c. ), and the Late Hittite Period (c. 1200 700 b.c. ). Their first capital city was Hattusa (now Bo azk??y, near Ankara), which dates from the 13th century b.c. and has tombs, fortifications, enclosed temples, and a citadel containing an impressive library of more than 3,300 cuneiform tablets.	Anatolia dominated the Hittites.	ba	neutral
1000135	ba	ba	ba	ba	ba	ba	ba	The Supplementary Information published in the Federal Register with the final rule includes the full text of the Commission's final regulatory flexibility analysis.	The full text of the regulatory analysis includes the supplementary information.	ba	neutral
1000136	ba	ba	ba	ba	ba	ba	ba	A 1997 expansion then doubled the space.	The available space doubled the expansion.	ba	neutral
1000144	ba	ba	ba	ba	ba	ba	ba	the tester meows as he drops the vermin on the developer's doorstep.	A cat noise on the developer 's doorstep make the tester.	ba	neutral
1000147	ba	ba	ba	ba	ba	ba	ba	The auction exploits desperate sellers.	Desperate sellers exploit the auction.	ba	neutral
1000151	ba	ba	ba	ba	ba	ba	ba	The village is named after the three small islands it overlooks in a corner of Fort-de-France's huge bay.	Three islands overlook the village.	ba	neutral
1000152	ba	ba	ba	ba	ba	ba	ba	Moreover, as interpreted by the Commission, the presence requirement sustains Congress' clear goal, since the early 1980s, of restricting LSC representation to aliens with lawful status.	The goal of restricting LSC representation to legal aliens sustains the requirement.	ba	neutral
1000156	ba	ba	ba	ba	ba	ba	ba	We'll need food, water, and shelter.	Basic necessities need the people.	ba	neutral
1000157	ba	ba	ba	ba	ba	ba	ba	Computers set up similar conditions, with the idea that the results would apply to the original.	Some similar results expected the computer.	ba	neutral
1000160	ba	ba	ba	ba	ba	ba	ba	Their unique Chartres blue and deep red bring an ethereal light into the nave, especially when the late-afternoon sun is shining through the western rosewindow depicting the Last Judgment.	A natural light show provide the sunlight.	ba	neutral
1000161	ba	ba	ba	ba	ba	ba	ba	Table 1: Comparison of Leading Practices and Federal CIO Management Practices	Leading practices and Federal CIO management practices compare the first table.	ba	neutral
1000164	ba	ba	ba	ba	ba	ba	ba	On its outskirts the road croses a river where you may see children fishing or swimming off flat rocks, and women and girls washing clothes as they do in all 14 of Basse-Terre's major rivers.	A river on the outskirts crosses the road.	ba	neutral
1000167	ba	ba	ba	ba	ba	ba	ba	DIRECT COST -The cost of resources directly consumed by an activity.	Resources consume the activity.	ba	neutral
1000168	ba	ba	ba	ba	ba	ba	ba	This landmark was completed in 1933 and contains a fine restaurant and hotel as well as the city's first swimming pool.	A swimming pool and a fancy place to eat features this attraction.	ba	neutral
1000169	ba	ba	ba	ba	ba	ba	ba	The inspector reported that the chair itself, the wooden part, needed replacement.	The wood of the chair needed to be replaced claimed the inspector.	ba	neutral
1000174	ba	ba	ba	ba	ba	ba	ba	The chain swung again and the woman twirled low, her gray cloak fanning out.	A gray cloak wore the woman.	ba	neutral
1000178	ba	ba	ba	ba	ba	ba	ba	EPA published a Notice of Proposed Rulemaking on November 9, 1994.	The notice published the EPA.	ba	neutral
1000179	ba	ba	ba	ba	ba	ba	ba	The Texan came across the corral.	The corral crossed the Texan.	ba	neutral
1000183	ba	ba	ba	ba	ba	ba	ba	The owner grows many of the vegetables and fruits on his own farm.	His own produce grows the owner.	ba	neutral
1000191	ba	ba	ba	ba	ba	ba	ba	Not until fiddlesticks! The snort Miss Howard gave was truly magnificent. 	A noise made the lady.	ba	neutral
1000195	ba	ba	ba	ba	ba	ba	ba	The Prado owns perhaps 10,000 paintings, but at present can only display about 10 percent of them (the overflow is either in storage or on loan to museums around the world. )	More than 9,000 paintings own the Prado.	ba	neutral
1000200	ba	ba	ba	ba	ba	ba	ba	Publishers regularly write bonuses into contracts to factor in the possibility that a book will makes the Times list.	Bonuses in contracts include some publishers.	ba	neutral
1000202	ba	ba	ba	ba	ba	ba	ba	The international services and international industry divisions have some common requirements based on the international nature of the two divisions.	Some common requirements because of their international nature share both divisions.	ba	neutral
1000204	ba	ba	ba	ba	ba	ba	ba	The timer hidden in a showpiece resembling a toe-breaking device went off.	A hidden timer contained the showpiece.	ba	neutral
1000205	ba	ba	ba	ba	ba	ba	ba	The balance of this guide describes this framework and its application to CIOs in the federal government.	CIOs in the federal government discusses this guide.	ba	neutral
1000208	ba	ba	ba	ba	ba	ba	ba	It is a vital income supplement and work incentive program targeted to low-income working families with children.	Poor families help the stipend.	ba	neutral
1000212	ba	ba	ba	ba	ba	ba	ba	The site was rediscovered by a British archaeologist in 1869 after six years of searching.	Six years of searching to be rediscovered took the site.	ba	neutral
1000214	ba	ba	ba	ba	ba	ba	ba	The Houston Comets won the Women's National Basketball Association championship.	The final game won the team.	ba	neutral
1000216	ba	ba	ba	ba	ba	ba	ba	VA supplied to the Office of Information and Regulatory Affairs a planned regulatory action document that described the reason for the amendment to existing VA regulations and also assessed the costs and budgetary impact of the rule.	A planned regulatory action document that explained the need to amend the VA regulations that were in existence supplied the VA.	ba	neutral
1000218	ba	ba	ba	ba	ba	ba	ba	On the rear wall is the Shiva Mahesamurti, a bust of Shiva as the Supreme Lord, while Bhairava the angry destroyer looks to the left and his sensuous aspect looks to the right.	A bust of Shiva Mahesamurti contains the rear wall.	ba	neutral
1000219	ba	ba	ba	ba	ba	ba	ba	Written material, if provided, will be used to confirm that the critical facts and key information used to formulate GAO's analyses and findings are current, correct, and complete.	Written material to confirm that critical facts and information are current uses the GAO.	ba	neutral
1000221	ba	ba	ba	ba	ba	ba	ba	When a product requires a classification review, upon written receipt of the results of the agency's review, GAO will notify the congressional requester(s) that the agency has completed its classification review.	Classification reviews require some products.	ba	neutral
1000222	ba	ba	ba	ba	ba	ba	ba	The enviros watch them with mixed pleasure and concern.	A mixture of pleasure and concern feels the enviros.	ba	neutral
1000224	ba	ba	ba	ba	ba	ba	ba	Two more massive projects can be found in the surrounding countryside.	Two further large scale projects house the surrounding countryside.	ba	neutral
1000225	ba	ba	ba	ba	ba	ba	ba	One or another of them might have stuck, but each one inured the public to the next.	Another person hurts each one.	ba	neutral
1000229	ba	ba	ba	ba	ba	ba	ba	The marauders, drunk on victory, cut at them with sharp knives.	People hurt the marauders.	ba	neutral
1000231	ba	ba	ba	ba	ba	ba	ba	The table shows the design and manufacturing knowledge needed to make more informed decisions.	Design and manufacturing info required to make decisions display the table.	ba	neutral
1000232	ba	ba	ba	ba	ba	ba	ba	The somber design incorporates the War Stone and four granite pavilions, one of which contains Celtic and Art Deco illuminated manuscripts by Harry Clarke (who designed the windows in Bewley's) listing the names of those killed.	The War Stone and four granite Pavilions include the sad designs.	ba	neutral
1000238	ba	ba	ba	ba	ba	ba	ba	The towns, not to be outdone by the agricultural shows, also hold annual festivals such as the popular Victorian Festival at Keswick or the Medieval Festival in Kendal; both are in late May and both feature crafts, food stalls, and artists and entertainers in period costumes.	Festivals , such as the Victorian Festival and the Medieval Festival , every year hold the towns.	ba	neutral
1000239	ba	ba	ba	ba	ba	ba	ba	Exhibits are devoted to Scottish pioneers Sir Alexander Fleming and Alexander Graham Bell, among others.	Alexander Flemming and Alexander Graham Bell feature the exhibits.	ba	neutral
1000241	ba	ba	ba	ba	ba	ba	ba	The spear woman's horse screamed and fell.	A terrible noise made the horse.	ba	neutral
1000247	ba	ba	ba	ba	ba	ba	ba	The museum displays the outstanding Islamic and European furniture, art, and handicrafts collected by Gayer-Anderson during his time in Egypt.	Islamic and European furniture displays the museum.	ba	neutral
1000249	ba	ba	ba	ba	ba	ba	ba	On still another level, The Executions of the 3rd of May, one of history's most powerful protest pictures, depicts the shooting of Spanish patriots in 1808 by the French.	The French shooting Spanish patriots depict the painting.	ba	neutral
1000251	ba	ba	ba	ba	ba	ba	ba	It's not so hard, however, to imagine the GOP following the pattern set by the Democrats after 1972: pulling themselves together momentarily to field a winning centrist candidate four years later--and then thwarting his ability to govern (as the Democrats in Congress did Jimmy Carter's)--thereby producing an era of domination by the opposition for the next two decades.	Jimmy Carter as a centrist candidate nominated the Democrats.	ba	neutral
1000254	ba	ba	ba	ba	ba	ba	ba	Witness the new anti-sweatshop consortium, featuring Nike, Liz Claiborne, Kathie Lee Gifford, et.	Several well-known individuals feature the anti-sweatshop consortium.	ba	neutral
1000256	ba	ba	ba	ba	ba	ba	ba	Table 3 Cost of Delivery Frequency	The costs show the table.	ba	neutral
1000257	ba	ba	ba	ba	ba	ba	ba	, the government--borrowing a lot of money).	A great deal of money borrows the government.	ba	neutral
1000258	ba	ba	ba	ba	ba	ba	ba	Boasting some of William Wordsworth's favorite haunts as well as an old Roman road that is now a very popular hiking route, the Northeast is spectacular walking country, transitional terrain between the Lake District's high fells and peaks and the lowland passes around Penrith and the Eden valley.	An ancient Roman road , which is now a favorite hiking trail contain the Northeast.	ba	neutral
1000260	ba	ba	ba	ba	ba	ba	ba	You can also wander through the soothing Chinese garden, with its waterfalls and pretty red pergola.	Waterfalls and red pergolas contain the Chinese garden.	ba	neutral
1000268	ba	ba	ba	ba	ba	ba	ba	The Scots have traditionally hosted  the best New Year celebrations in the world,  and Edinburgh has expanded the one night into a five-night Hogmanay Festival of torchlight parades, street theater, and food fair in the days before 31 December ( &lt;www.edinburghshogmanay.org&gt;).	New Years celebrated the Scots.	ba	neutral
1000274	ba	ba	ba	ba	ba	ba	ba	For those who want a slightly more challenging walk, but without a lot of hills to walk up and down, there are a number of routes in the Lake District with little or no gradient.	The route in the Lake District likes some people.	ba	neutral
1000275	ba	ba	ba	ba	ba	ba	ba	But it was the label that was attracting Poirot's attention. 	The attention of Poirot caught the label.	ba	neutral
1000276	ba	ba	ba	ba	ba	ba	ba	It is a polychrome sculpted wooden triptych of 18 panels, which portray the last days of Jesus in moving detail.	Jesus ' last days shows the wooden sculpute.	ba	neutral
1000277	ba	ba	ba	ba	ba	ba	ba	The professors went home feeling that history had been made.	Home returned the professors.	ba	neutral
1000281	ba	ba	ba	ba	ba	ba	ba	The review identified errors and their causes and provided IDPA with information that allowed it to focus attention on the 5 percent of inaccurate payments and target strategies to improve the accuracy of these payments.	Errors found the review.	ba	neutral
1000283	ba	ba	ba	ba	ba	ba	ba	The coffee was never drunk. 	The coffee drank no one.	ba	neutral
1000285	ba	ba	ba	ba	ba	ba	ba	The analysis describes, and estimates the number of, small entities to which the rule will apply as required by section 604(a)(3).	Small entities to which the rule will apply describe the analysis.	ba	neutral
1000286	ba	ba	ba	ba	ba	ba	ba	The LSC contract required NCPL to produce a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.	A 250-page Poverty Law Manual require the NCPL.	ba	neutral
1000288	ba	ba	ba	ba	ba	ba	ba	By the time the Chinese sage, Hiuen Tsang, came here in the seventh century, it was a thriving university for teaching philosophy, logic, grammar, medicine, and Buddhist theology.	Philosophy , logic , grammar , medicine , and Buddhist theology teaches the university.	ba	neutral
1000289	ba	ba	ba	ba	ba	ba	ba	As discussed previously, EPA considered the future compliance costs in assessing the impact of the rule.	The future compliance costs considered the EPA.	ba	neutral
1000292	ba	ba	ba	ba	ba	ba	ba	Newsweek publishes obits for the victims of this annus horribilis . Deng Xiaoping and Willem de Kooning get a paragraph each	Obituaries print the magazine.	ba	neutral
1000294	ba	ba	ba	ba	ba	ba	ba	Few will remember, or perhaps even care, thatthe Italian-themed Venetian (complete with Colorado-fed canals) is built upon the site of the Rat Pack's most famous haunt, the Sands Hotel-Casino.	Colorado-fed canals include the Venetian.	ba	neutral
1000298	ba	ba	ba	ba	ba	ba	ba	Romans infused Greek refinement with their own energy to create a unique mixture of elegance and realism, delicacy and strength, which have remained the essence of Italian life and art.	Parts of the Greek culture adopted the Romans.	ba	neutral
1000300	ba	ba	ba	ba	ba	ba	ba	Another new provision adopted in 1997 prohibits any local program that has been found to engage in a substantial violation of the law or its grant conditions from being considered for an LSC grant in future competitions.	Any local program engaging in a substantial violation from being considered for an LSC grant prohibits a new provision.	ba	neutral
1000302	ba	ba	ba	ba	ba	ba	ba	Both mags run wine stories.	Wine stories covered the two magazines.	ba	neutral
1000304	ba	ba	ba	ba	ba	ba	ba	From the Saint-Pierre bridge, there is a lovely view of its flowery river banks, weeping willows, and timbered houses, with the tower of Saint Martin's church in the distance.	A captivating view of its flowery river banks provides the Saint-Pierre bridge.	ba	neutral
1000308	ba	ba	ba	ba	ba	ba	ba	Perhaps the only problem is that you will be fighting for sand space with just about every other tourist on the island.	Tourist attracts the island.	ba	neutral
1000309	ba	ba	ba	ba	ba	ba	ba	The factual record and the statutory scheme in which the language arises, on the other hand, provide an important context for consideration of the legal question of when an alien must be present in	An important context provides the record.	ba	neutral
1000310	ba	ba	ba	ba	ba	ba	ba	This listing is intended to highlight for users those major topics that have not yet been addressed specifically in Statements of Federal Financial Accounting Standards (SFFAS).	Major topics that were forgotten in SFFAS address this listing.	ba	neutral
1000316	ba	ba	ba	ba	ba	ba	ba	(The magazine revised its methodology to reward high spending on instruction.)	Its methodology changed the magazine.	ba	neutral
1000318	ba	ba	ba	ba	ba	ba	ba	A grey limousine on which they had set high hopes was traced to Harrogate, and turned out to be the property of a highly respectable maiden lady! 	The grey limousine owns a highly respectable maiden lady.	ba	neutral
1000320	ba	ba	ba	ba	ba	ba	ba	Audiovisual shows are presented in the hospital complex.	Audiovisual shows present the hospital.	ba	neutral
1000323	ba	ba	ba	ba	ba	ba	ba	AUDIT takes 4 to 8 minutes to administer.	4-8 minutes take an audit.	ba	neutral
1000326	ba	ba	ba	ba	ba	ba	ba	FHWA appraises senior executives on their achievement.	Its executives achievements celebrate the FHWA.	ba	neutral
1000331	ba	ba	ba	ba	ba	ba	ba	There are some good restaurants here serving fine Greek and international cuisine.	Greek food as well as international food serves some local restaurants.	ba	neutral
1000334	ba	ba	ba	ba	ba	ba	ba	Tom takes aim at Lana, but the bullet misses because John shoves him.	Lana misses the bullet.	ba	neutral
1000336	ba	ba	ba	ba	ba	ba	ba	Security program management and the related implementation of controls over access to data, systems, and software programs, as well as service continuity planning, are central factors affecting an organization's ability to protect its information resources and the program operations that these resources support.	Program operations support the resources.	ba	neutral
1000339	ba	ba	ba	ba	ba	ba	ba	The agency offers forms for renters to try to get their security deposit returned, and forms for people who want to get divorced or modify their divorce decree.	Forms that can help renters get their deposits back offer the agency.	ba	neutral
1000343	ba	ba	ba	ba	ba	ba	ba	Running alongside the building, the majestic Bunker Hill Steps lead to Caleornia Plaza, forming a symbolic link between the old downtown and the new.	The older and newer parts of town connect the steps.	ba	neutral
1000345	ba	ba	ba	ba	ba	ba	ba	Sample  Topping the list of top 20 shortest books of the century-- Al  The Wild Years .)	The top 20 books that were the shortest contained the list.	ba	neutral
1000348	ba	ba	ba	ba	ba	ba	ba	The Mus??e du Docteur-Faure (Villa des Chimyres, Boulevard des Cetes) contains some Rodin bronzes and watercolors, and works by Degas, Sisley, Corot, and C??zanne.	Some Rodin bronzes and watercolors contain the French location.	ba	neutral
1000353	ba	ba	ba	ba	ba	ba	ba	A smart buyer is one who retains the requisite technical knowledge to accurately define the technical services needed, recognizes value during the acquisition of such technical services, and can evaluate the quality of services ultimately provided.	The technical knowledge to define the services they need retains a smart buyer.	ba	neutral
1000360	ba	ba	ba	ba	ba	ba	ba	This chapter presents reporting standards for financial audits, which include audits of financial statements and other work governed by the American Institute of Certified Public Accountants' (AICPA) generally accepted auditing standards and related Statements on Auditing Standards (SASs).	The reporting standards show the chapter.	ba	neutral
1000361	ba	ba	ba	ba	ba	ba	ba	hardness, 180-200 mg/L as CaCO3); tests with D. pulex used moderately-hard reconstituted water (total	Moderately-hard reconstituted water uses the tests.	ba	neutral
1000363	ba	ba	ba	ba	ba	ba	ba	Scientists don't have an answer for this one.	Scientists elude the answer.	ba	neutral
1000365	ba	ba	ba	ba	ba	ba	ba	The Commission has gathered an extensive factual record.	A long factual record found the commission.	ba	neutral
1000367	ba	ba	ba	ba	ba	ba	ba	The piece features what is sure to be a major element of any Bradley  a surfeit of tired sports metaphors.	A number of sports metaphors includes the piece.	ba	neutral
1000373	ba	ba	ba	ba	ba	ba	ba	This rule was promulgated through the general notice of proposed rulemaking procedures of the Act	The rule promulgated the general notice.	ba	neutral
1000378	ba	ba	ba	ba	ba	ba	ba	"all my years of devotion go for nothing."" Poirot nodded sympathetically. "	His head moved the man.	ba	neutral
1000381	ba	ba	ba	ba	ba	ba	ba	Ironically, the British occupation gave Guadeloupe's economy a big  between 20,000 and 30,000 more slaves were transported in and new cane-grinding windmills built, all of which spurred the sugar trade to unprecedented prosperity.	Guadeloupe 's economy boosted the British occupation.	ba	neutral
1000382	ba	ba	ba	ba	ba	ba	ba	If we do this right, we can cut their numbers by a third and not lose any of us.	No losses on our side involve the plan.	ba	neutral
1000383	ba	ba	ba	ba	ba	ba	ba	DOT officials said the system had saved the department more than a million dollars each year in administrative costs and facilitated the rulemaking process in other ways.	The department money saved the system.	ba	neutral
1000384	ba	ba	ba	ba	ba	ba	ba	This approach requires a total time of 16 months.	16 months require this approach.	ba	neutral
